policy_id,customer_age,region_code,region_density,subscription_length,property_age,property_value,property_type,coverage_amount,claim_date,claim_type,claim_amount,deductible_met,year,month,year_month
POL043105,41,C5,34738,3.9,28,460000,Townhouse,372000,2022-03-03,Water Damage,10895.29,True,2022,3,2022-03
POL014352,43,C8,8794,9.1,2,287000,Single-Family,241000,2022-03-12,Water Damage,14038.12,True,2022,3,2022-03
POL057863,37,C9,17804,10.4,44,292000,Condo,257000,2022-03-19,Wind/Hail,3791.51,True,2022,3,2022-03
POL052778,43,C12,34791,10.8,35,529000,Single-Family,462000,2022-03-15,Water Damage,13696.85,True,2022,3,2022-03
POL026953,60,C8,8794,10.5,14,254000,Single-Family,205000,2022-03-07,Water Damage,6410.9,True,2022,3,2022-03
POL042053,47,C14,7788,0.4,1,287000,Single-Family,269000,2022-03-10,Wind/Hail,10980.18,True,2022,3,2022-03
POL034300,39,C3,4076,4.9,1,217000,Single-Family,213000,2022-03-01,Water Damage,9934.33,True,2022,3,2022-03
POL029103,46,C8,8794,1.1,24,400000,Single-Family,392000,2022-03-14,Liability,14205.37,True,2022,3,2022-03
POL013388,43,C8,8794,12.0,32,273000,Single-Family,220000,2022-03-13,Water Damage,12266.24,True,2022,3,2022-03
POL046524,54,C5,34738,1.2,52,321000,Single-Family,290000,2022-03-11,Theft,4228.13,True,2022,3,2022-03
POL043990,47,C9,17804,1.2,4,279000,Single-Family,223000,2022-03-21,Wind/Hail,2650.55,True,2022,3,2022-03
POL046040,52,C13,5410,0.0,1,208000,Single-Family,167000,2022-03-12,Water Damage,9162.31,True,2022,3,2022-03
POL002662,48,C5,34738,10.5,4,226000,Single-Family,201000,2022-04-18,Water Damage,7748.49,True,2022,4,2022-04
POL040596,48,C8,8794,10.9,27,308000,Single-Family,304000,2022-04-11,Theft,4314.92,True,2022,4,2022-04
POL017662,56,C3,4076,0.3,22,232000,Condo,223000,2022-04-10,Fire (Non-Wildfire),23539.44,True,2022,4,2022-04
POL035908,36,C8,8794,1.6,20,247000,Townhouse,234000,2022-04-12,Water Damage,5302.96,True,2022,4,2022-04
POL013501,61,C9,17804,11.4,36,334000,Single-Family,279000,2022-04-13,Wind/Hail,7177.84,True,2022,4,2022-04
POL014571,41,C5,34738,9.1,54,370000,Condo,360000,2022-04-16,Water Damage,9357.92,True,2022,4,2022-04
POL034381,41,C8,8794,0.1,18,187000,Single-Family,159000,2022-04-10,Fire (Non-Wildfire),4495.26,True,2022,4,2022-04
POL025947,37,C8,8794,5.2,34,237000,Single-Family,196000,2022-04-17,Water Damage,7281.5,True,2022,4,2022-04
POL053131,35,C2,27003,10.1,22,414000,Single-Family,340000,2022-04-13,Water Damage,5327.17,True,2022,4,2022-04
POL000717,45,C13,5410,12.2,31,306000,Condo,290000,2022-04-03,Liability,13816.97,True,2022,4,2022-04
POL032059,46,C8,8794,11.1,12,300000,Single-Family,254000,2022-04-08,Theft,957.65,False,2022,4,2022-04
POL013622,43,C14,7788,2.9,49,360000,Single-Family,312000,2022-04-14,Water Damage,7646.04,True,2022,4,2022-04
POL056911,43,C13,5410,11.5,1,281000,Townhouse,226000,2022-04-09,Liability,10257.64,True,2022,4,2022-04
POL056815,48,C8,8794,2.3,15,372000,Condo,320000,2022-04-21,Liability,4699.83,True,2022,4,2022-04
POL011439,35,C1,4990,0.3,43,255000,Condo,228000,2022-04-22,Liability,17344.51,True,2022,4,2022-04
POL041017,57,C10,73430,11.7,4,225000,Single-Family,188000,2022-04-28,Theft,2554.16,True,2022,4,2022-04
POL046775,44,C20,20905,2.4,38,309000,Duplex,277000,2022-04-09,Other,4584.44,True,2022,4,2022-04
POL024192,41,C8,8794,12.0,22,375000,Single-Family,355000,2022-04-08,Fire (Non-Wildfire),23969.24,True,2022,4,2022-04
POL046944,48,C9,17804,12.3,40,253000,Single-Family,212000,2022-04-21,Theft,3690.22,True,2022,4,2022-04
POL047789,47,C21,3264,10.2,9,239000,Townhouse,239000,2022-04-07,Water Damage,12748.8,True,2022,4,2022-04
POL017446,36,C10,73430,2.8,45,485000,Condo,391000,2022-04-01,Theft,2599.44,True,2022,4,2022-04
POL050344,37,C14,7788,10.6,35,364000,Single-Family,359000,2022-04-08,Water Damage,9083.94,True,2022,4,2022-04
POL037289,36,C2,27003,10.4,54,401000,Single-Family,344000,2022-04-09,Wind/Hail,7191.24,True,2022,4,2022-04
POL053190,47,C3,4076,9.9,45,174000,Single-Family,156000,2022-04-03,Water Damage,4907.69,True,2022,4,2022-04
POL038694,50,C8,8794,11.6,22,388000,Duplex,355000,2022-04-08,Wind/Hail,4072.72,True,2022,4,2022-04
POL018013,54,C5,34738,7.8,5,254000,Single-Family,213000,2022-04-13,Theft,2284.23,True,2022,4,2022-04
POL052426,39,C10,73430,0.8,1,642000,Duplex,600000,2022-04-14,Liability,12658.57,True,2022,4,2022-04
POL031315,49,C8,8794,12.1,34,437000,Condo,378000,2022-04-22,Theft,4026.29,True,2022,4,2022-04
POL001068,58,C10,73430,10.6,4,460000,Single-Family,449000,2022-04-22,Water Damage,6356.96,True,2022,4,2022-04
POL024721,45,C8,8794,4.4,18,289000,Condo,268000,2022-04-19,Wind/Hail,5026.21,True,2022,4,2022-04
POL026038,50,C6,13051,11.5,55,264000,Townhouse,236000,2022-04-08,Wind/Hail,7624.19,True,2022,4,2022-04
POL046211,41,C13,5410,11.2,31,306000,Single-Family,296000,2022-04-25,Fire (Non-Wildfire),32855.99,True,2022,4,2022-04
POL021736,45,C3,4076,11.7,27,219000,Single-Family,195000,2022-04-05,Water Damage,10204.81,True,2022,4,2022-04
POL015948,39,C3,4076,9.0,5,384000,Townhouse,337000,2022-04-18,Fire (Non-Wildfire),8542.25,True,2022,4,2022-04
POL003802,36,C19,27742,1.3,44,181000,Single-Family,155000,2022-04-21,Theft,1845.71,True,2022,4,2022-04
POL002083,41,C14,7788,11.4,29,177000,Single-Family,145000,2022-04-24,Liability,12006.92,True,2022,4,2022-04
POL056058,39,C14,7788,5.2,14,293000,Townhouse,275000,2022-04-23,Theft,1943.6,True,2022,4,2022-04
POL023645,40,C8,8794,12.3,26,188000,Single-Family,183000,2022-04-06,Theft,3011.29,True,2022,4,2022-04
POL050596,47,C2,27003,10.3,1,163000,Single-Family,161000,2022-04-11,Liability,10452.1,True,2022,4,2022-04
POL044644,43,C3,4076,8.7,14,521000,Single-Family,446000,2022-04-24,Liability,8584.12,True,2022,4,2022-04
POL000676,51,C5,34738,0.4,6,432000,Single-Family,427000,2022-05-10,Liability,18743.54,True,2022,5,2022-05
POL044779,41,C12,34791,2.6,13,367000,Single-Family,303000,2022-05-12,Water Damage,5774.02,True,2022,5,2022-05
POL030199,52,C13,5410,0.1,14,330000,Single-Family,279000,2022-05-04,Water Damage,5786.0,True,2022,5,2022-05
POL012939,43,C13,5410,11.9,15,289000,Townhouse,272000,2022-05-13,Wind/Hail,12092.5,True,2022,5,2022-05
POL004054,48,C12,34791,0.3,8,457000,Single-Family,380000,2022-05-16,Liability,16001.21,True,2022,5,2022-05
POL025694,44,C14,7788,2.0,31,302000,Single-Family,296000,2022-05-06,Water Damage,10980.68,True,2022,5,2022-05
POL013201,41,C9,17804,5.5,1,432000,Single-Family,352000,2022-05-05,Water Damage,8626.83,True,2022,5,2022-05
POL026341,48,C8,8794,4.1,39,295000,Condo,246000,2022-05-12,Water Damage,13621.73,True,2022,5,2022-05
POL044642,50,C4,21622,6.4,45,318000,Single-Family,317000,2022-05-24,Fire (Non-Wildfire),42549.58,True,2022,5,2022-05
POL003064,54,C10,73430,5.0,1,601000,Condo,515000,2022-05-10,Fire (Non-Wildfire),16672.37,True,2022,5,2022-05
POL027286,35,C5,34738,7.3,22,369000,Single-Family,333000,2022-05-05,Water Damage,7606.33,True,2022,5,2022-05
POL050299,49,C7,6112,2.6,8,476000,Single-Family,469000,2022-05-03,Liability,18117.38,True,2022,5,2022-05
POL036245,47,C3,4076,2.8,15,292000,Condo,247000,2022-05-11,Liability,9429.11,True,2022,5,2022-05
POL056707,49,C8,8794,11.8,33,471000,Single-Family,410000,2022-05-07,Theft,2831.43,True,2022,5,2022-05
POL033997,35,C10,73430,5.1,2,525000,Single-Family,475000,2022-05-17,Wind/Hail,8118.23,True,2022,5,2022-05
POL028095,62,C9,17804,12.1,14,196000,Single-Family,180000,2022-05-20,Theft,3125.63,True,2022,5,2022-05
POL005323,39,C5,34738,10.3,33,432000,Condo,419000,2022-05-01,Fire (Non-Wildfire),20662.74,True,2022,5,2022-05
POL044493,65,C8,8794,11.3,14,100000,Townhouse,96000,2022-05-21,Water Damage,9051.71,True,2022,5,2022-05
POL022120,36,C2,27003,1.5,9,296000,Single-Family,283000,2022-05-26,Wind/Hail,6315.92,True,2022,5,2022-05
POL010202,40,C2,27003,3.4,29,179000,Townhouse,164000,2022-05-20,Water Damage,5599.07,True,2022,5,2022-05
POL025364,56,C1,4990,7.3,2,361000,Single-Family,337000,2022-05-28,Fire (Non-Wildfire),9166.44,True,2022,5,2022-05
POL015408,40,C2,27003,8.6,25,408000,Single-Family,396000,2022-05-28,Theft,2964.53,True,2022,5,2022-05
POL056718,39,C3,4076,2.7,23,337000,Single-Family,288000,2022-05-07,Theft,3974.67,True,2022,5,2022-05
POL006568,37,C2,27003,2.5,17,428000,Single-Family,406000,2022-05-14,Water Damage,3052.96,True,2022,5,2022-05
POL034313,37,C13,5410,5.7,64,263000,Single-Family,244000,2022-05-21,Theft,2563.43,True,2022,5,2022-05
POL011009,37,C5,34738,0.4,27,100000,Single-Family,91000,2022-05-09,Wind/Hail,4776.42,True,2022,5,2022-05
POL029867,51,C5,34738,3.0,43,557000,Single-Family,530000,2022-05-18,Theft,3405.48,True,2022,5,2022-05
POL002303,43,C5,34738,5.3,13,359000,Condo,315000,2022-05-13,Theft,2566.86,True,2022,5,2022-05
POL012448,49,C10,73430,2.5,33,416000,Single-Family,375000,2022-05-03,Theft,2439.67,True,2022,5,2022-05
POL057738,55,C12,34791,10.5,30,528000,Duplex,447000,2022-05-04,Water Damage,6854.97,True,2022,5,2022-05
POL012416,57,C10,73430,3.2,46,459000,Townhouse,417000,2022-05-01,Wind/Hail,9343.9,True,2022,5,2022-05
POL032026,40,C2,27003,6.8,31,359000,Single-Family,298000,2022-05-15,Theft,2435.14,True,2022,5,2022-05
POL045199,50,C11,6108,10.8,34,266000,Single-Family,256000,2022-05-03,Theft,2818.37,True,2022,5,2022-05
POL035326,40,C14,7788,5.2,30,245000,Townhouse,196000,2022-05-10,Liability,14856.95,True,2022,5,2022-05
POL012380,42,C3,4076,10.7,16,420000,Single-Family,406000,2022-05-24,Wind/Hail,5358.78,True,2022,5,2022-05
POL020317,64,C8,8794,1.4,21,346000,Townhouse,294000,2022-05-06,Wind/Hail,3981.67,True,2022,5,2022-05
POL029702,43,C3,4076,0.1,13,387000,Single-Family,341000,2022-06-11,Water Damage,7892.34,True,2022,6,2022-06
POL000779,41,C3,4076,1.0,32,249000,Single-Family,229000,2022-06-22,Water Damage,8590.06,True,2022,6,2022-06
POL040897,37,C13,5410,1.4,16,226000,Single-Family,195000,2022-06-22,Theft,1421.9,True,2022,6,2022-06
POL016958,35,C13,5410,1.7,28,279000,Single-Family,241000,2022-06-04,Water Damage,9395.61,True,2022,6,2022-06
POL013705,51,C9,17804,2.8,62,421000,Single-Family,411000,2022-06-21,Water Damage,12363.13,True,2022,6,2022-06
POL012876,43,C5,34738,3.1,57,290000,Single-Family,235000,2022-06-02,Water Damage,12255.55,True,2022,6,2022-06
POL022567,41,C14,7788,3.6,26,253000,Townhouse,218000,2022-06-12,Water Damage,12843.76,True,2022,6,2022-06
POL035558,54,C5,34738,2.3,24,204000,Townhouse,171000,2022-06-22,Wind/Hail,7284.49,True,2022,6,2022-06
POL053807,49,C3,4076,3.1,46,273000,Single-Family,222000,2022-06-06,Liability,8569.99,True,2022,6,2022-06
POL044711,37,C8,8794,0.7,32,252000,Single-Family,233000,2022-06-13,Theft,3817.85,True,2022,6,2022-06
POL000848,44,C2,27003,10.6,34,497000,Single-Family,477000,2022-06-13,Water Damage,7181.73,True,2022,6,2022-06
POL023488,53,C8,8794,12.0,30,352000,Single-Family,336000,2022-06-12,Water Damage,5726.07,True,2022,6,2022-06
POL005918,47,C8,8794,9.9,44,285000,Single-Family,232000,2022-06-07,Water Damage,5382.6,True,2022,6,2022-06
POL008859,40,C3,4076,3.1,56,313000,Single-Family,282000,2022-06-06,Wind/Hail,10861.09,True,2022,6,2022-06
POL014802,47,C8,8794,0.5,41,246000,Townhouse,246000,2022-06-12,Fire (Non-Wildfire),30024.56,True,2022,6,2022-06
POL048643,50,C2,27003,1.8,1,595000,Single-Family,539000,2022-06-25,Theft,3696.75,True,2022,6,2022-06
POL055012,39,C12,34791,8.7,1,430000,Condo,374000,2022-06-08,Theft,1588.72,True,2022,6,2022-06
POL051693,44,C2,27003,11.2,4,639000,Single-Family,573000,2022-06-24,Water Damage,5813.0,True,2022,6,2022-06
POL047550,50,C8,8794,10.5,28,230000,Townhouse,192000,2022-06-23,Water Damage,8404.07,True,2022,6,2022-06
POL002035,44,C3,4076,0.2,17,238000,Single-Family,198000,2022-06-27,Water Damage,1851.41,True,2022,6,2022-06
POL023173,35,C2,27003,10.9,24,416000,Condo,399000,2022-06-03,Water Damage,2869.05,True,2022,6,2022-06
POL009047,49,C8,8794,7.0,21,187000,Single-Family,162000,2022-06-01,Fire (Non-Wildfire),32375.36,True,2022,6,2022-06
POL043208,37,C3,4076,1.4,71,274000,Townhouse,267000,2022-06-17,Wind/Hail,2699.35,True,2022,6,2022-06
POL025836,45,C19,27742,10.4,19,361000,Condo,316000,2022-06-25,Water Damage,9968.77,True,2022,6,2022-06
POL030268,36,C8,8794,12.0,41,387000,Condo,380000,2022-06-18,Theft,2522.31,True,2022,6,2022-06
POL044330,38,C8,8794,2.2,20,347000,Single-Family,339000,2022-06-18,Water Damage,13450.73,True,2022,6,2022-06
POL005059,35,C12,34791,5.3,12,412000,Single-Family,376000,2022-06-06,Wind/Hail,5626.05,True,2022,6,2022-06
POL039524,45,C10,73430,1.2,27,520000,Single-Family,432000,2022-06-10,Fire (Non-Wildfire),11513.94,True,2022,6,2022-06
POL018938,50,C6,13051,1.7,43,294000,Single-Family,244000,2022-06-21,Water Damage,12789.84,True,2022,6,2022-06
POL018309,45,C8,8794,10.8,50,398000,Single-Family,334000,2022-06-17,Theft,1504.36,True,2022,6,2022-06
POL032124,42,C5,34738,0.7,45,467000,Condo,431000,2022-06-28,Theft,2544.72,True,2022,6,2022-06
POL033796,37,C8,8794,3.0,21,368000,Single-Family,364000,2022-06-12,Water Damage,7069.11,True,2022,6,2022-06
POL048788,35,C9,17804,1.4,16,326000,Single-Family,284000,2022-06-12,Water Damage,8477.77,True,2022,6,2022-06
POL013287,39,C14,7788,3.0,19,187000,Single-Family,180000,2022-06-20,Water Damage,11895.1,True,2022,6,2022-06
POL026704,56,C8,8794,11.1,23,391000,Single-Family,343000,2022-06-24,Water Damage,10137.96,True,2022,6,2022-06
POL002412,37,C2,27003,10.2,7,118000,Single-Family,109000,2022-06-25,Wind/Hail,5704.27,True,2022,6,2022-06
POL015048,43,C8,8794,11.4,29,229000,Condo,192000,2022-06-06,Other,3324.65,True,2022,6,2022-06
POL052819,40,C9,17804,11.5,18,450000,Single-Family,448000,2022-07-08,Liability,2759.36,True,2022,7,2022-07
POL016190,41,C2,27003,7.8,21,249000,Single-Family,215000,2022-07-18,Water Damage,3579.74,True,2022,7,2022-07
POL013901,45,C10,73430,5.6,29,603000,Single-Family,565000,2022-07-23,Wind/Hail,6040.08,True,2022,7,2022-07
POL000016,51,C5,34738,9.0,25,454000,Townhouse,403000,2022-07-06,Water Damage,7355.55,True,2022,7,2022-07
POL048243,54,C14,7788,11.5,15,365000,Townhouse,355000,2022-07-26,Theft,2820.6,True,2022,7,2022-07
POL009732,54,C8,8794,6.0,22,356000,Condo,301000,2022-07-06,Liability,13976.21,True,2022,7,2022-07
POL019553,49,C8,8794,10.2,1,279000,Condo,249000,2022-07-27,Liability,16851.99,True,2022,7,2022-07
POL040473,42,C2,27003,7.6,42,306000,Single-Family,264000,2022-07-18,Liability,10631.18,True,2022,7,2022-07
POL035986,43,C9,17804,10.7,38,504000,Single-Family,419000,2022-07-13,Wind/Hail,6680.73,True,2022,7,2022-07
POL049337,47,C12,34791,10.8,17,466000,Single-Family,394000,2022-07-04,Water Damage,10001.65,True,2022,7,2022-07
POL049515,41,C8,8794,6.7,1,278000,Single-Family,231000,2022-07-24,Water Damage,8745.39,True,2022,7,2022-07
POL026234,41,C5,34738,0.1,26,495000,Single-Family,455000,2022-07-09,Theft,3328.14,True,2022,7,2022-07
POL004562,40,C3,4076,4.1,58,237000,Single-Family,219000,2022-07-22,Wind/Hail,5210.58,True,2022,7,2022-07
POL032066,37,C10,73430,3.5,33,477000,Townhouse,459000,2022-07-08,Theft,2231.76,True,2022,7,2022-07
POL010539,47,C14,7788,5.9,54,319000,Single-Family,318000,2022-07-06,Water Damage,6725.2,True,2022,7,2022-07
POL049556,43,C3,4076,9.8,10,426000,Single-Family,426000,2022-07-09,Water Damage,11857.49,True,2022,7,2022-07
POL030462,54,C5,34738,0.4,15,288000,Single-Family,257000,2022-07-09,Fire (Non-Wildfire),40277.83,True,2022,7,2022-07
POL010673,35,C19,27742,11.1,21,293000,Townhouse,269000,2022-07-24,Wind/Hail,1636.16,True,2022,7,2022-07
POL050242,41,C2,27003,2.0,10,251000,Condo,213000,2022-07-25,Theft,3963.46,True,2022,7,2022-07
POL037904,54,C13,5410,11.6,28,378000,Condo,336000,2022-07-04,Theft,3949.66,True,2022,7,2022-07
POL054681,43,C10,73430,8.5,3,855000,Single-Family,785000,2022-07-21,Wind/Hail,4279.88,True,2022,7,2022-07
POL003664,42,C2,27003,8.4,13,336000,Townhouse,281000,2022-07-23,Theft,2837.38,True,2022,7,2022-07
POL027340,56,C2,27003,8.2,59,256000,Townhouse,239000,2022-07-10,Water Damage,6138.84,True,2022,7,2022-07
POL051923,41,C14,7788,8.1,26,376000,Single-Family,332000,2022-07-24,Water Damage,10244.95,True,2022,7,2022-07
POL030997,68,C11,6108,5.4,30,441000,Single-Family,353000,2022-07-03,Theft,2013.39,True,2022,7,2022-07
POL037453,41,C10,73430,3.8,47,421000,Townhouse,340000,2022-07-21,Theft,3113.09,True,2022,7,2022-07
POL035269,43,C14,7788,12.5,16,181000,Single-Family,168000,2022-07-19,Theft,1943.32,True,2022,7,2022-07
POL057731,41,C9,17804,2.4,27,316000,Single-Family,260000,2022-07-16,Liability,8513.9,True,2022,7,2022-07
POL003855,62,C9,17804,12.2,29,315000,Single-Family,282000,2022-07-06,Wind/Hail,8428.16,True,2022,7,2022-07
POL009806,44,C1,4990,8.7,41,288000,Single-Family,281000,2022-07-21,Water Damage,5533.39,True,2022,7,2022-07
POL054688,57,C1,4990,0.9,13,331000,Single-Family,268000,2022-07-05,Theft,1624.66,True,2022,7,2022-07
POL042017,48,C13,5410,5.0,19,487000,Single-Family,424000,2022-07-16,Water Damage,6831.72,True,2022,7,2022-07
POL025580,36,C14,7788,10.8,53,262000,Single-Family,247000,2022-07-20,Water Damage,6462.35,True,2022,7,2022-07
POL034320,35,C1,4990,5.3,38,152000,Single-Family,137000,2022-07-28,Fire (Non-Wildfire),32068.76,True,2022,7,2022-07
POL038277,48,C10,73430,2.4,1,710000,Townhouse,687000,2022-07-17,Theft,1852.75,True,2022,7,2022-07
POL052474,45,C2,27003,2.2,25,393000,Single-Family,349000,2022-07-23,Theft,4537.03,True,2022,7,2022-07
POL015980,41,C12,34791,9.6,12,656000,Single-Family,525000,2022-07-23,Liability,8079.47,True,2022,7,2022-07
POL031658,52,C14,7788,11.8,31,289000,Single-Family,238000,2022-07-04,Theft,2609.14,True,2022,7,2022-07
POL012410,56,C12,34791,1.9,28,413000,Condo,333000,2022-07-24,Water Damage,7567.42,True,2022,7,2022-07
POL039319,44,C5,34738,9.4,14,374000,Townhouse,302000,2022-07-26,Fire (Non-Wildfire),9133.4,True,2022,7,2022-07
POL051627,37,C14,7788,2.2,19,318000,Single-Family,314000,2022-07-21,Liability,11817.41,True,2022,7,2022-07
POL011071,35,C13,5410,10.9,31,267000,Single-Family,257000,2022-07-17,Theft,1381.84,True,2022,7,2022-07
POL030274,43,C2,27003,5.1,16,487000,Condo,436000,2022-08-23,Water Damage,1196.45,True,2022,8,2022-08
POL019637,45,C8,8794,11.7,37,390000,Single-Family,358000,2022-08-22,Water Damage,5619.89,True,2022,8,2022-08
POL000779,41,C3,4076,1.0,32,249000,Single-Family,229000,2022-08-12,Water Damage,12337.93,True,2022,8,2022-08
POL008640,53,C5,34738,5.2,14,381000,Single-Family,346000,2022-08-12,Theft,3363.14,True,2022,8,2022-08
POL029076,39,C2,27003,0.7,43,316000,Condo,308000,2022-08-05,Liability,10042.15,True,2022,8,2022-08
POL025081,37,C5,34738,4.4,31,448000,Single-Family,374000,2022-08-14,Water Damage,8181.24,True,2022,8,2022-08
POL003738,50,C8,8794,0.0,23,454000,Single-Family,402000,2022-08-20,Wind/Hail,3600.66,True,2022,8,2022-08
POL042943,36,C4,21622,0.8,41,532000,Single-Family,447000,2022-08-16,Liability,4650.8,True,2022,8,2022-08
POL011100,48,C19,27742,12.2,13,320000,Townhouse,292000,2022-08-18,Theft,1632.79,True,2022,8,2022-08
POL030975,53,C18,35036,9.7,45,509000,Single-Family,456000,2022-08-10,Water Damage,8658.0,True,2022,8,2022-08
POL054616,41,C3,4076,2.2,35,219000,Townhouse,190000,2022-08-11,Fire (Non-Wildfire),24848.78,True,2022,8,2022-08
POL018709,37,C1,4990,1.4,1,412000,Single-Family,337000,2022-08-23,Fire (Non-Wildfire),16707.18,True,2022,8,2022-08
POL013988,45,C10,73430,3.3,15,469000,Townhouse,423000,2022-08-16,Theft,1327.95,True,2022,8,2022-08
POL003997,50,C2,27003,4.5,20,495000,Single-Family,480000,2022-08-24,Fire (Non-Wildfire),26487.74,True,2022,8,2022-08
POL044433,45,C3,4076,0.4,20,363000,Single-Family,343000,2022-08-12,Water Damage,6773.97,True,2022,8,2022-08
POL010682,41,C2,27003,11.9,26,526000,Single-Family,519000,2022-08-14,Theft,500.0,False,2022,8,2022-08
POL028661,49,C2,27003,10.2,10,516000,Single-Family,478000,2022-08-06,Liability,10846.16,True,2022,8,2022-08
POL033733,45,C2,27003,3.3,19,523000,Single-Family,440000,2022-08-27,Liability,15232.03,True,2022,8,2022-08
POL030405,40,C2,27003,1.9,35,248000,Single-Family,215000,2022-08-20,Theft,2884.2,True,2022,8,2022-08
POL027994,40,C5,34738,1.0,28,254000,Single-Family,213000,2022-08-04,Liability,11975.86,True,2022,8,2022-08
POL049199,49,C12,34791,12.0,14,438000,Single-Family,405000,2022-08-15,Theft,2639.73,True,2022,8,2022-08
POL011010,36,C8,8794,5.1,39,377000,Single-Family,317000,2022-08-01,Theft,2760.17,True,2022,8,2022-08
POL046441,52,C5,34738,11.9,25,434000,Single-Family,380000,2022-08-13,Water Damage,7948.89,True,2022,8,2022-08
POL012036,39,C11,6108,9.0,1,245000,Condo,241000,2022-08-03,Fire (Non-Wildfire),28634.08,True,2022,8,2022-08
POL048745,36,C9,17804,6.4,38,321000,Single-Family,314000,2022-08-02,Wind/Hail,5099.47,True,2022,8,2022-08
POL039354,50,C3,4076,0.4,29,394000,Townhouse,381000,2022-08-13,Theft,2792.25,True,2022,8,2022-08
POL042912,52,C19,27742,12.3,15,358000,Townhouse,308000,2022-08-16,Water Damage,4416.22,True,2022,8,2022-08
POL035194,52,C2,27003,10.5,22,324000,Single-Family,262000,2022-08-01,Water Damage,11016.25,True,2022,8,2022-08
POL005008,61,C8,8794,6.1,46,241000,Single-Family,233000,2022-08-19,Wind/Hail,3734.21,True,2022,8,2022-08
POL057973,42,C21,3264,10.9,46,234000,Townhouse,227000,2022-08-08,Water Damage,11118.4,True,2022,8,2022-08
POL026306,47,C5,34738,9.3,24,597000,Single-Family,535000,2022-08-04,Theft,3374.38,True,2022,8,2022-08
